reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
76,99,195,60,60,0,t,0.02836540000862442,None,0,60,60,73,199.3817327999859,,199.3698841999867,199.3817327999859,200.36490519999643,200.36490519999643,200.38219119998394,200.39950509998016,t,0.02836540000862442,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
59,100,72,61,61,0,t,0.3076397000113502,None,0,61,61,37,200.4152564999822,,200.40333979998832,200.4152564999822,201.4149814999837,201.4149814999837,201.4149814999837,201.73300799998106,t,0.3076397000113502,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
104,110,48,62,62,0,t,0.22175930000958033,None,0,62,62,69,201.7487319999782,,201.73660169998766,201.7487319999782,202.74825739997323,202.74825739997323,202.74825739997323,202.98313769997912,t,0.22175930000958033,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
207,210,17,63,63,0,t,0.23035720002371818,None,0,63,63,83,203.00038069998845,,202.98738229999435,203.00038069998845,203.99926269997377,203.99926269997377,204.0151693999942,204.2323809999798,t,0.23035720002371818,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
80,101,14,64,64,0,t,0.18178399998578243,None,0,64,64,17,204.2485029999807,,204.23527730000205,204.2485029999807,205.23189969998202,205.23189969998202,205.24891649998608,205.4158419999876,t,0.18178399998578243,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
24,50,101,65,65,0,t,0.07503099998575635,None,0,65,65,25,205.43205659999512,,205.41928469997947,205.43205659999512,206.41525319998618,206.41525319998618,206.43316590000177,206.49943239998538,t,0.07503099998575635,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
85,105,13,66,66,0,t,0.010183800011873245,None,0,66,66,78,206.51599719998194,,206.50208159998874,206.51599719998194,207.49864829998114,207.49864829998114,207.51594079998904,207.5166994999745,t,0.010183800011873245,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
32,48,35,67,67,0,t,0.1833178999950178,None,0,67,67,95,207.53278799998225,,207.5205267999845,207.53278799998225,208.53198909998173,208.53198909998173,208.53198909998173,208.73250689997803,t,0.1833178999950178,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
176,180,5,68,68,0,t,0.5888375999929849,None,0,68,68,67,208.7486535999924,,208.73536759999115,208.7486535999924,209.7325903000019,209.7325903000019,209.74873059999663,210.33306439997978,t,0.5888375999929849,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
115,165,203,69,69,0,t,0.26534640000318177,None,0,69,69,56,210.34923669998534,,210.3373705999984,210.34923669998534,211.33256660000188,211.33256660000188,211.3489850999904,211.5994323999912,t,0.26534640000318177,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
