delay,freq,conditions,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,368,0,23,space,0.28714200004469603,None,320,1,[2.191668799961917],[2.1916791999246925],23,0,368,4,2504.131240500021,,2504.115893900045,2504.131240500021,2505.1151781999506,2505.1151781999506,2505.1313838999486,2505.415003199945,space,0.28714200004469603,None,2505.415762400022,2505.815226866693,2506.124127599993,2506.114276999957,2506.114618899999,2506.124127599993,2506.124127599993,2506.124127599993,2508.3161874000216,320,1,[2.191668799961917],[2.1916791999246925],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,369,1,23,space,0.28940060001332313,None,250,1,[2.880616500042379],[2.8806270000059158],23,1,369,13,2508.3316656999523,,2508.3164610000094,2508.3316656999523,2509.331753800041,2509.331753800041,2509.331753800041,2509.632373200031,space,0.28940060001332313,None,2509.632849799935,2510.0316788666573,2510.3355487999506,2510.3250004999572,2510.3253269999987,2510.3355487999506,2510.3355487999506,2510.3355487999506,2513.216539399931,250,1,[2.880616500042379],[2.8806270000059158],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,370,2,23,space,0.24809780006762594,None,400,1,[2.907363999984227],[2.9073696000268683],23,2,370,7,2513.2320137999486,,2513.2168675999856,2513.2320137999486,2514.215461899992,2514.215461899992,2514.232256499934,2514.465796899982,space,0.24809780006762594,None,2514.4662635000423,2514.865212066627,2515.1751056000357,2515.164857800002,2515.1651955000125,2515.1751056000357,2515.1751056000357,2515.1751056000357,2518.0827325000428,400,1,[2.907363999984227],[2.9073696000268683],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,371,3,23,space,0.6273160999407992,None,100,1,[3.3770686999196187],[3.377075899974443],23,3,371,6,2518.099145299988,,2518.0829848999856,2518.099145299988,2519.0824084000196,2519.0824084000196,2519.1004017000087,2519.7160614000168,space,0.6273160999407992,None,2519.7167665000306,2519.8156755666173,2520.123497399967,2520.113143799943,2520.1134800999425,2520.123497399967,2520.123497399967,2520.123497399967,2523.500912699965,100,1,[3.3770686999196187],[3.377075899974443],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,372,4,23,space,0.36126719997264445,None,450,1,[2.2077920000301674],[2.2078020001063123],23,4,372,2,2523.5162276999326,,2523.5012365999864,2523.5162276999326,2524.515788299963,2524.515788299963,2524.515788299963,2524.8831339000026,space,0.36126719997264445,None,2524.8836250000168,2525.582438966671,2525.892029299983,2525.8801649999805,2525.8807434999617,2525.892029299983,2525.892029299983,2525.892029299983,2528.1002355000237,450,1,[2.2077920000301674],[2.2078020001063123],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,373,5,23,space,0.35423260007519275,None,500,1,[5.090717000071891],[5.090722200111486],23,5,373,1,2528.1161469999934,,2528.1005914999405,2528.1161469999934,2529.099746700027,2529.099746700027,2529.1162973999744,2529.4669780000113,space,0.35423260007519275,None,2529.4677349999547,2529.8662094666547,2530.1767191999825,2530.1670987999532,2530.167441800004,2530.1767191999825,2530.1767191999825,2530.1767191999825,2535.2677017999813,500,1,[5.090717000071891],[5.090722200111486],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,374,6,23,space,1.1644854999613017,None,120,1,[3.091734300018288],[3.0917397999437526],23,6,374,15,2535.2834976000013,,2535.267905100016,2535.2834976000013,2536.2667960999534,2536.2667960999534,2536.283027300029,2537.4341853000224,space,1.1644854999613017,None,2537.434647399932,2537.549801266698,2537.859453800018,2537.8482209999347,2537.8485549000325,2537.859453800018,2537.859453800018,2537.859453800018,2540.9514402999775,120,1,[3.091734300018288],[3.0917397999437526],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,375,7,23,space,0.29339500004425645,None,500,1,[5.861976400017738],[5.861985800089315],23,7,375,0,2540.9667609999888,,2540.9516431000084,2540.9667609999888,2541.950726100011,2541.950726100011,2541.9669152999995,2542.2510615999345,space,0.29339500004425645,None,2542.251667100005,2542.350469566711,2542.6565619000467,2542.6463536999654,2542.6467859999975,2542.6565619000467,2542.6565619000467,2542.6565619000467,2548.5188290999504,500,1,[5.861976400017738],[5.861985800089315],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,376,8,23,space,0.8459064000053331,None,600,1,[1.7231574000325054],[1.7231625999556854],23,8,376,5,2548.5341702000005,,2548.519056699937,2548.5341702000005,2549.534699599957,2549.534699599957,2549.534699599957,2550.384416999994,space,0.8459064000053331,None,2550.384911500034,2551.0845604666433,2551.395388899953,2551.3853592999512,2551.385702700005,2551.395388899953,2551.395388899953,2551.395388899953,2553.1188061999856,600,1,[1.7231574000325054],[1.7231625999556854],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,377,9,23,space,0.2919184999773279,None,120,1,[2.619767599971965],[2.6197784000542015],23,9,377,12,2553.1338823999977,,2553.119009600021,2553.1338823999977,2554.134208900039,2554.134208900039,2554.134208900039,2554.4353292000014,space,0.2919184999773279,None,2554.4359328999417,2554.534432366669,2554.848706000019,2554.8362960999366,2554.836797200027,2554.848706000019,2554.848706000019,2554.848706000019,2557.468846600037,120,1,[2.619767599971965],[2.6197784000542015],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,378,10,23,space,0.3108166999882087,None,290,1,[7.9941402999684215],[7.994145900011063],23,10,378,3,2557.484410300036,,2557.46911429998,2557.484410300036,2558.4680211000377,2558.4680211000377,2558.4855549000204,2558.784903599997,space,0.3108166999882087,None,2558.785372299957,2558.8853662666556,2559.1920650999527,2559.1779123999877,2559.178363599931,2559.1920650999527,2559.1920650999527,2559.1920650999527,2567.1864867999684,290,1,[7.9941402999684215],[7.994145900011063],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,379,11,23,space,0.28966999996919185,None,500,1,[3.2835978000657633],[3.2836102000437677],23,11,379,8,2567.2019778999966,,2567.1866953000426,2567.2019778999966,2568.1853994999547,2568.1853994999547,2568.202383899945,2568.486526899971,space,0.28966999996919185,None,2568.487319399952,2569.185895066654,2569.486427500029,2569.4759258000413,2569.4762568000006,2569.486427500029,2569.486427500029,2569.486427500029,2572.770378199988,500,1,[3.2835978000657633],[3.2836102000437677],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,380,12,23,space,0.6461547999642789,None,400,1,[2.276480700005777],[2.2764908000826836],23,12,380,10,2572.785175899975,,2572.7706071999855,2572.785175899975,2573.785312199965,2573.785312199965,2573.785312199965,2574.435774200014,space,0.6461547999642789,None,2574.43626899994,2574.8358499666833,2575.143323599943,2575.1304534999654,2575.1307852000464,2575.143323599943,2575.143323599943,2575.143323599943,2577.420180200017,400,1,[2.276480700005777],[2.2764908000826836],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,381,13,23,space,1.7316295999335125,None,160,1,[5.134040199918672],[5.134051400003955],23,13,381,9,2577.4357739000116,,2577.4204437000444,2577.4357739000116,2578.420010300004,2578.420010300004,2578.4364987999434,2580.153138899943,space,1.7316295999335125,None,2580.1537617000286,2580.2539170666755,2580.5699799000286,2580.5536875999533,2580.5542634000303,2580.5699799000286,2580.5699799000286,2580.5699799000286,2585.704408699996,160,1,[5.134040199918672],[5.134051400003955],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,382,14,23,space,0.29332019994035363,None,400,1,[3.187393800006248],[3.1873992999317124],23,14,382,14,2585.719698300003,,2585.7046273000306,2585.719698300003,2586.7031124000205,2586.7031124000205,2586.7199694999726,2587.00448350003,space,0.29332019994035363,None,2587.004958100035,2587.7195186666836,2588.0334698000224,2588.023060300038,2588.0233968000393,2588.0334698000224,2588.0334698000224,2588.0334698000224,2591.2211188999936,400,1,[3.187393800006248],[3.1873992999317124],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,383,15,23,space,0.2902069999836385,None,320,1,[2.0601807000348344],[2.0601865000789985],23,15,383,11,2591.236235199962,,2591.2213251999347,2591.236235199962,2592.220021300018,2592.220021300018,2592.2379152999492,2592.521387799992,space,0.2902069999836385,None,2592.5221656999784,2593.2205016666016,2593.527364199981,2593.5174958000425,2593.5178358999547,2593.527364199981,2593.527364199981,2593.527364199981,2595.587795099942,320,1,[2.0601807000348344],[2.0601865000789985],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,384,0,24,space,0.3176858000224456,None,100,1,[4.824704800033942],[4.824710699962452],24,0,384,7,2595.603468999965,,2595.5881369999843,2595.603468999965,2596.5869556999533,2596.5869556999533,2596.604363500024,2596.9213822999736,space,0.3176858000224456,None,2596.921944499947,2597.32115186664,2597.629749799962,2597.6187204000307,2597.6190498999786,2597.629749799962,2597.629749799962,2597.629749799962,2602.454746800009,100,1,[4.824704800033942],[4.824710699962452],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,385,1,24,space,0.2882102000294253,None,400,1,[2.2281586000462994],[2.228169300011359],24,1,385,5,2602.470774299931,,2602.4549521999434,2602.470774299931,2603.4710221999558,2603.4710221999558,2603.4710221999558,2603.7714286999544,space,0.2882102000294253,None,2603.772197699989,2604.4872437666095,2604.7944205999374,2604.7839354999596,2604.7843596000457,2604.7944205999374,2604.7944205999374,2604.7944205999374,2607.022879099939,400,1,[2.2281586000462994],[2.228169300011359],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,386,2,24,space,0.30938899994362146,None,650,1,[1.9243183000944555],[1.924328300054185],24,2,386,14,2607.038505299948,,2607.023077199934,2607.038505299948,2608.0373015999794,2608.0373015999794,2608.0373015999794,2608.3550616999855,space,0.30938899994362146,None,2608.35584069998,2609.0713356666424,2609.3818717999384,2609.371855900041,2609.3722012999933,2609.3818717999384,2609.3818717999384,2609.3818717999384,2611.3065188999753,650,1,[1.9243183000944555],[1.924328300054185],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,387,3,24,space,0.60792430001311,None,200,1,[2.5598799000727013],[2.5598909000400454],24,3,387,13,2611.3210407999577,,2611.3067321999697,2611.3210407999577,2612.3207337999484,2612.3207337999484,2612.3207337999484,2612.9383015999338,space,0.60792430001311,None,2612.938856199966,2613.3387064666645,2613.653845899971,2613.640567900031,2613.6409127999796,2613.653845899971,2613.653845899971,2613.653845899971,2616.2141030000057,200,1,[2.5598799000727013],[2.5598909000400454],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,388,4,24,space,1.228632100042887,None,500,1,[6.220306200091727],[6.2203166000545025],24,4,388,2,2616.229591500014,,2616.214344499982,2616.229591500014,2617.2128143999726,2617.2128143999726,2617.2301128000254,2618.4474288999336,space,1.228632100042887,None,2618.4482012999943,2619.1632242666715,2619.4793855999596,2619.4638849999756,2619.4643412999576,2619.4793855999596,2619.4793855999596,2619.4793855999596,2625.7000556000276,500,1,[6.220306200091727],[6.2203166000545025],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,389,5,24,space,1.0607490000547841,None,220,1,[9.690581200062297],[9.690586799988523],24,5,389,9,2625.7153101000004,,2625.7002694000257,2625.7153101000004,2626.7155930999434,2626.7155930999434,2626.7155930999434,2627.7827659000177,space,1.0607490000547841,None,2627.7833604000043,2627.8822009666515,2628.193907000008,2628.1830789999804,2628.183419900015,2628.193907000008,2628.193907000008,2628.193907000008,2637.8847631999524,220,1,[9.690581200062297],[9.690586799988523],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,390,6,24,space,0.5736884000943974,None,350,1,[5.253328600083478],[5.253340900060721],24,6,390,1,2637.9000959999394,,2637.8849701000145,2637.9000959999394,2638.9001553000417,2638.9001553000417,2638.9001553000417,2639.483867599978,space,0.5736884000943974,None,2639.4847492999397,2639.8843736666645,2640.197836600011,2640.1868756000185,2640.1872078999877,2640.197836600011,2640.197836600011,2640.197836600011,2645.4514799000463,350,1,[5.253328600083478],[5.253340900060721],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,391,7,24,space,0.270046400022693,None,200,1,[4.128179099992849],[4.128184500033967],24,7,391,15,2645.46668339998,,2645.4516954999417,2645.46668339998,2646.4665783999953,2646.4665783999953,2646.4665783999953,2646.7500367000466,space,0.270046400022693,None,2646.7505028999876,2646.850621266702,2647.155381300021,2647.1440678000217,2647.144520699978,2647.155381300021,2647.155381300021,2647.155381300021,2651.2838245000457,200,1,[4.128179099992849],[4.128184500033967],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,392,8,24,space,0.2746842000633478,None,100,1,[1.2419532999629155],[1.2419607000192627],24,8,392,4,2651.3003694999497,,2651.284043599968,2651.3003694999497,2652.2833391999593,2652.2833391999593,2652.3007551999763,2652.5675140999956,space,0.2746842000633478,None,2652.568264500005,2652.9674309666193,2653.276260799961,2653.265772999963,2653.2661071999464,2653.276260799961,2653.276260799961,2653.276260799961,2654.5184911999386,100,1,[1.2419532999629155],[1.2419607000192627],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,393,9,24,space,0.2096097000176087,None,400,1,[1.4416869999840856],[1.4417004000861198],24,9,393,11,2654.5335627000313,,2654.518738899962,2654.5335627000313,2655.533876499976,2655.533876499976,2655.533876499976,2655.7515431999927,space,0.2096097000176087,None,2655.752353399992,2656.4673591666547,2656.776423400035,2656.7661884999834,2656.766520199948,2656.776423400035,2656.776423400035,2656.776423400035,2658.218563799979,400,1,[1.4416869999840856],[1.4417004000861198],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,394,10,24,space,0.22590119997039437,None,500,1,[8.62876310001593],[8.628768400056288],24,10,394,12,2658.2340191999683,,2658.218901299988,2658.2340191999683,2659.217172499979,2659.217172499979,2659.2345057999482,2659.4518296000315,space,0.22590119997039437,None,2659.4523493000306,2659.5671188666643,2659.8733490000013,2659.863337800023,2659.863669899991,2659.8733490000013,2659.8733490000013,2659.8733490000013,2668.5023562000133,500,1,[8.62876310001593],[8.628768400056288],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,395,11,24,space,0.26866429997608066,None,99,1,[3.609082799986936],[3.6090878000250086],24,11,395,6,2668.518304600031,,2668.5025599999353,2668.518304600031,2669.5185358000454,2669.5185358000454,2669.5185358000454,2669.801852299948,space,0.26866429997608066,None,2669.802358999965,2669.9023872666917,2670.2095782000106,2670.198891100008,2670.1992386999773,2670.2095782000106,2670.2095782000106,2670.2095782000106,2673.818916399963,99,1,[3.609082799986936],[3.6090878000250086],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,396,12,24,space,0.2544950000010431,None,200,1,[2.0253131000790745],[2.0253190000075847],24,12,396,0,2673.834827100043,,2673.8191263999324,2673.834827100043,2674.8179064999567,2674.8179064999567,2674.834875599947,2675.0851884000003,space,0.2544950000010431,None,2675.0856997999363,2675.1845469666337,2675.4947183999466,2675.4842401000205,2675.4846005999716,2675.4947183999466,2675.4947183999466,2675.4947183999466,2677.5202954999404,200,1,[2.0253131000790745],[2.0253190000075847],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,397,13,24,space,0.382642799988389,None,350,1,[3.9238819999154657],[3.923887399956584],24,13,397,3,2677.5353942000074,,2677.520502600004,2677.5353942000074,2678.5353374000406,2678.5353374000406,2678.5353374000406,2678.918857599958,space,0.382642799988389,None,2678.9193969999906,2679.019090766615,2679.3290066999616,2679.318061799975,2679.318395399954,2679.3290066999616,2679.3290066999616,2679.3290066999616,2683.253141299938,350,1,[3.9238819999154657],[3.923887399956584],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
