cue_arrow,target_x,condition,corr_Ans,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_key.started,welcome.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,fixation.stopped,cue_text.started,cue_text.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,thankyou.started,text.started,text.stopped,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
←,-0.5,valid,left,208,8,20,left,1,0.3298410999996122,None,20,8,208,1,380.94339749999926,,,,,,,,,380.92852659999335,380.94339749999926,381.42821569999796,381.42821569999796,381.72810340000433,382.04499520000536,382.04499520000536,382.3782082999969,left,1,0.3298410999996122,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,209,9,20,left,1,0.3131787999882363,None,20,9,209,5,382.39334090000193,,,,,,,,,382.37874290000764,382.39334090000193,382.87661140000273,382.87661140000273,383.1778519000072,383.4784667000058,383.4784667000058,383.79477760000736,left,1,0.3131787999882363,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,210,0,21,right,1,0.37366860000474844,None,21,0,210,7,383.8102798000036,,,,,,,,,383.7969868999935,383.8102798000036,384.29468279999855,384.29468279999855,384.59528959999443,384.8941945999977,384.8941945999977,385.2779601000075,right,1,0.37366860000474844,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,211,1,21,right,1,0.36123439999937546,None,21,1,211,0,385.2933247000037,,,,,,,,,385.2784141000011,385.2933247000037,385.77836009999737,385.77836009999737,386.0784535999992,386.37720160000026,386.37720160000026,386.7450699000037,right,1,0.36123439999937546,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,212,2,21,right,1,0.3935894000023836,None,21,2,212,3,386.76016649999656,,,,,,,,,386.7456042999984,386.76016649999656,387.24411169999803,387.24411169999803,387.54444779999903,387.844943899996,387.844943899996,388.2454262999963,right,1,0.3935894000023836,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,213,3,21,left,1,0.6996889999863924,None,21,3,213,4,388.25964580000436,,,,,,,,,388.2478529000073,388.25964580000436,388.74484480000683,388.74484480000683,389.0451696999953,389.3448658999987,389.3448658999987,390.0618802999961,left,1,0.6996889999863924,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,214,4,21,right,1,0.43802400000276975,None,21,4,214,2,390.07822399999714,,,,,,,,,390.0639968000032,390.07822399999714,390.5785199999955,390.5785199999955,390.86144120000245,391.16181839999626,391.16181839999626,391.61203289999685,right,1,0.43802400000276975,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,215,5,21,left,1,0.3026547999907052,None,21,5,215,1,391.6279276999994,,,,,,,,,391.6178215999971,391.6279276999994,392.1272895000002,392.1272895000002,392.4267198000016,392.7270048000064,392.7270048000064,393.0441972999979,left,1,0.3026547999907052,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,216,6,21,left,1,1.3098538000049302,None,21,6,216,8,393.06022230000235,,,,,,,,,393.0460213000042,393.06022230000235,393.54389159999846,393.54389159999846,393.84340329999395,394.1430989999935,394.1430989999935,395.4605508999957,left,1,1.3098538000049302,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,217,7,21,right,1,1.5006973999988986,None,21,7,217,9,395.477492799997,,,,,,,,,395.46322010000586,395.477492799997,395.9606094000046,395.9606094000046,396.26080050000746,396.5608707000065,396.5608707000065,398.07845899999666,right,1,1.5006973999988986,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,218,8,21,left,1,0.2781484000006458,None,21,8,218,5,398.0950632000022,,,,,,,,,398.07909699999436,398.0950632000022,398.57844159999513,398.57844159999513,398.8769336999976,399.17814380000345,399.17814380000345,399.46157250000397,left,1,0.2781484000006458,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,219,9,21,left,1,0.26930920001177583,None,21,9,219,6,399.47758720000274,,,,,,,,,399.46204790000047,399.47758720000274,399.96098269999493,399.96098269999493,400.2617830999952,400.56199000000197,400.56199000000197,400.84507219999796,left,1,0.26930920001177583,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,220,0,22,right,1,0.2706866000080481,None,22,0,220,7,400.86120080000546,,,,,,,,,400.8475691000058,400.86120080000546,401.3456645999977,401.3456645999977,401.6447695999959,401.94343189999927,401.94343189999927,402.2284435000038,right,1,0.2706866000080481,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,221,1,22,right,1,0.008213499997509643,None,22,1,221,3,402.244752700004,,,,,,,,,402.229093300004,402.244752700004,402.72849439999845,402.72849439999845,403.02694569999585,403.3290827000019,403.3290827000019,403.3458784999966,right,1,0.008213499997509643,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,222,2,22,right,1,0.3350801000051433,None,22,2,222,0,403.3604941999947,,,,,,,,,403.3466800000024,403.3604941999947,403.8624356999935,403.8624356999935,404.1438519999938,404.4457037999964,404.4457037999964,404.79524229999515,right,1,0.3350801000051433,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,223,3,22,left,1,0.281644899994717,None,22,3,223,1,404.8113053999987,,,,,,,,,404.79763359999924,404.8113053999987,405.2952215999976,405.2952215999976,405.59547840000596,405.8935866999964,405.8935866999964,406.1792548999947,left,1,0.281644899994717,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,224,4,22,left,1,1.4954675000044517,None,22,4,224,8,406.19437409999955,,,,,,,,,406.18143070000224,406.19437409999955,406.6784938000055,406.6784938000055,406.9944617000001,407.27899599999364,407.27899599999364,408.7786468999984,left,1,1.4954675000044517,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,225,5,22,left,1,1.618224599995301,None,22,5,225,6,408.7938553999993,,,,,,,,,408.7810185999988,408.7938553999993,409.2785608999984,409.2785608999984,409.5773029999982,409.8771559000015,409.8771559000015,411.51104700000724,left,1,1.618224599995301,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,226,6,22,left,1,0.32857589999912307,None,22,6,226,5,411.5271816000022,,,,,,,,,411.5115222000022,411.5271816000022,412.0126663999981,412.0126663999981,412.3111508000002,412.6121975999995,412.6121975999995,412.9445122000034,left,1,0.32857589999912307,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,227,7,22,left,1,0.30648280000605155,None,22,7,227,4,412.9610188999941,,,,,,,,,412.94497120000597,412.9610188999941,413.44603500000085,413.44603500000085,413.7445522000053,414.04408589999366,414.04408589999366,414.3620596999972,left,1,0.30648280000605155,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,228,8,22,right,1,1.2361728999967454,None,22,8,228,9,414.3772023000056,,,,,,,,,414.36251960000664,414.3772023000056,414.86235569999553,414.86235569999553,415.17891529999906,415.46269060000486,415.46269060000486,416.711384299997,right,1,1.2361728999967454,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,229,9,22,right,1,0.372262300006696,None,22,9,229,2,416.72791109999525,,,,,,,,,416.713571100001,416.72791109999525,417.2121240999986,417.2121240999986,417.5119146999932,417.8124026000005,417.8124026000005,418.19513330000336,right,1,0.372262300006696,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,230,0,23,left,1,0.27392320000217296,None,23,0,230,6,418.20984569999564,,,,,,,,,418.1985612999997,418.20984569999564,418.69554020000214,418.69554020000214,418.99543840000115,419.2936822000047,419.2936822000047,419.5792094000062,left,1,0.27392320000217296,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,231,1,23,right,1,0.6055518999928609,None,23,1,231,3,419.59455579999485,,,,,,,,,419.5816141999967,419.59455579999485,420.07898489999934,420.07898489999934,420.3790133000002,420.67896220000694,420.67896220000694,421.295005699998,right,1,0.6055518999928609,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,232,2,23,left,1,0.9644837999949232,None,23,2,232,1,421.31053810000594,,,,,,,,,421.2972152000002,421.31053810000594,421.79529589999584,421.79529589999584,422.0957303000032,422.39407959999517,422.39407959999517,423.36178360000486,left,1,0.9644837999949232,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,233,3,23,left,1,0.5164037000067765,None,23,3,233,5,423.3772317999974,,,,,,,,,423.362332699995,423.3772317999974,423.8624944000039,423.8624944000039,424.16213450000214,424.462240199995,424.462240199995,424.9947975999967,left,1,0.5164037000067765,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,234,4,23,right,1,0.3443531999946572,None,23,4,234,2,425.0104355000076,,,,,,,,,424.99889560000156,425.0104355000076,425.49522470000375,425.49522470000375,425.79575459999614,426.09403239999665,426.09403239999665,426.4455871999962,right,1,0.3443531999946572,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,235,5,23,right,1,0.5745060999906855,None,23,5,235,0,426.4624523999955,,,,,,,,,426.4460465000011,426.4624523999955,426.94577890000073,426.94577890000073,427.24514369999815,427.5458284000051,427.5458284000051,428.1284278999956,right,1,0.5745060999906855,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,236,6,23,right,1,1.336471700007678,None,23,6,236,9,428.1445740000054,,,,,,,,,428.13057870000193,428.1445740000054,428.62920440000016,428.62920440000016,428.9291424999974,429.22820080000383,429.22820080000383,430.57907530000375,right,1,1.336471700007678,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,237,7,23,right,1,1.0715320000017527,None,23,7,237,7,430.59563049999997,,,,,,,,,430.58125160000054,430.59563049999997,431.07887850000407,431.07887850000407,431.39565839999705,431.67958880000515,431.67958880000515,432.7623311000061,right,1,1.0715320000017527,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,238,8,23,left,1,1.2895215000025928,None,23,8,238,8,432.7787157999992,,,,,,,,,432.7628043000004,432.7787157999992,433.26295770000434,433.26295770000434,433.56148940000276,433.8621826000017,433.8621826000017,435.1622558999952,left,1,1.2895215000025928,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,239,9,23,left,1,1.0628293000045232,None,23,9,239,4,435.1775153000053,,,,,,,,,435.164841100006,435.1775153000053,435.66231620000326,435.66231620000326,435.96202010000707,436.26232999999775,436.26232999999775,437.329230000003,left,1,1.0628293000045232,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,240,0,24,right,1,0.2555846000032034,None,24,0,240,0,437.34418030000234,,,,,,,,,437.33164150000084,437.34418030000234,437.82918070000596,437.82918070000596,438.12910839999677,438.4450077999936,438.4450077999936,438.7120059000008,right,1,0.2555846000032034,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
